"m.z"	"time"	"p.value"	"t.score"
85.0840277954837	101.142959594795	0.354410922777583	0.322420018069612
85.0840583571203	242.136970587178	0.944001261495449	0.0243606281047971
85.1331566207184	69.0508014900613	0.418323379991671	0.28688414660835
85.1689714154231	93.1307304850127	0.826814168052059	-0.0757776816009325
85.5154684819104	143.659225761929	0.503659446861827	0.228258510714225
85.6095504944598	47.7239199400821	0.244091624402105	0.388018692705604
85.9629691074117	131.414162398215	0.339407223437876	0.335124718316614
86.0599474497555	287.306965383486	0.450591361090156	-0.256711054800684
86.0781264249721	97.8599347536342	0.974860742343789	0.0109892523356461
86.0810575703552	98.7977070333322	0.810583919972115	0.0827739597401096
86.3528842635722	48.6896462170078	0.10024212838181	0.568860299558698
86.7066790848473	238.928913139343	0.371280270432415	0.301301763112173
87.0440005687473	103.093931687599	0.443947891583106	0.259776656314476
87.0440048852969	27.6219503601612	0.176616244794284	-0.441378898405742
87.0462888865128	239.191269052548	0.901815460179022	-0.0428044402334937
87.0803770754822	18.7231234879712	0.849438012986378	-0.0661194358256662
87.0803793798771	245.947990655738	0.882821692808139	0.0510104403323119
87.0803993255227	82.8218311017744	0.240557986512738	-0.408426508565718
87.0916170927285	245.365493047051	0.701666154336929	-0.133830894643614
87.0933988521491	46.5685738760201	0.543175611448229	-0.209073078420782
87.1466197945213	26.2441181495035	0.32376365754726	-0.339440736245318
87.5016498481987	19.504242000397	0.609913940872009	-0.176593805560968
87.654638984826	86.5522690421006	0.433814873511426	-0.26811993215272
87.973628617766	288.514247395656	0.736614837091109	-0.115971813330022
88.0214583267241	208.318905537343	0.0562928201667573	0.610569820692733
88.0214656025031	262.35472599256	0.10031881286039	-0.524193816984802
88.0214838418398	92.2348850563831	0.148277112454817	0.50329995504172
88.0577334451129	79.2986376242374	0.533205100501332	0.212854661669805
88.0756108188944	215.38729730134	0.829282411592552	0.0746429616900205
88.0756277578109	16.5489042939127	0.659173397247106	0.151666040764899
88.1119850144999	242.094159727069	0.165765220200117	0.456229964308771
88.4368504418398	185.279877932302	0.620438956228514	0.170008714075852
88.4368658265123	286.871696708315	0.416243958949756	0.275334406489399
88.5090579604867	20.1575880179487	0.509978820156901	-0.224710548711904
88.5206924678608	282.514532059885	0.0642170019500477	0.576688970753007
88.5206948134865	20.7671789046002	0.720685591242677	0.123693702308916
88.7904456656583	185.524246397078	0.926529008646391	0.0319365634962337
88.7904531504379	272.715689774697	0.55503204426807	0.202569293606922
88.9319782955203	8.92464125459067	0.351580277014255	-0.313502420912327
88.9525176330823	283.936631367593	0.367847064183918	0.30333790737102
89.0082166258483	287.076205666634	0.64330151701193	0.160901000240557
89.0082511375433	20.6355042013369	0.636562527048893	-0.162574096447296
89.0248046955355	58.2826841339239	0.426930963640399	0.269180733163035
89.0292622242133	186.3241397634	0.0762350312353024	0.60777277841649
89.0344728649711	4.01935134629467	0.277021288638934	-0.361699279813235
89.0381421065689	184.622016612138	0.0459659201989349	0.654573646391746
89.0417969604824	88.1470249237519	0.415990191164721	0.275387923783172
89.0423348843499	209.629639295547	0.903724769346489	-0.0419461163448912
89.0596059732913	28.008967978988	0.0636249205415568	0.589234752185401
89.07085034067	246.796218713099	0.299196560772935	0.358583581939718
89.0789780398545	80.4775912841761	0.891778863600507	0.0471549866057302
89.1072393260705	83.9956311270266	0.38412909746838	0.293672530060468
89.1217810136694	103.724415698337	0.841219912405301	-0.0695850071899909
89.2270882115536	62.4477437483714	0.693144638223189	0.136025606188301
89.4825114100011	290.641883490611	0.423450329861761	0.284118624239787
89.4825263159034	168.402198300741	0.225672584525229	0.408783462465866
89.5066984875672	251.915519050992	0.881449253520987	0.0517346413787609
89.5297993591889	107.927096412121	0.975152162025582	0.0108799704967072
89.5398371458366	187.059164394804	0.074301218361695	0.612512046589096
89.6657043312647	93.9539864040489	0.471921978553623	-0.244752721201987
89.9636068240711	18.9114371136265	0.776592674111516	-0.0980771522845138
90.0069611071482	19.5352590038575	0.339031010417671	0.336674337767044
90.0084038900195	20.0921997180249	0.485354379286118	-0.238177734035248
90.0371143702682	108.186675722146	0.893414951982829	0.0463895826618906
90.0371397800769	23.0737942187828	0.495955800825678	-0.232874924137929
90.0504388469801	202.282878269214	0.498753679407723	0.230638640982744
90.0548837284678	259.199606293872	0.514023057562409	0.224976582657045
90.0602339663464	71.9663054004712	0.302526232631025	0.365787308890274
90.0630203557797	14.1344903446803	0.527089384915103	0.220240699749591
90.1106303304	13.9020721071441	0.444165491526537	0.27200513767246
90.295834928621	141.83240330166	0.290764516475887	0.36616596940562
90.5069111508415	218.122493351212	0.35273441986988	0.312516173513039
90.5311507241672	158.949631764634	0.0550296895698888	0.640059674286499
90.7565983411695	141.093731204784	0.544724146576008	0.209508045620657
90.8950481450567	49.0976989333045	0.276614241714108	-0.362839320596284
90.960504650318	12.9549860220214	0.908430768865222	-0.0401786563592282
90.9711667788266	69.3871130413936	0.864987638685058	0.0588441808422742
90.9926468341422	13.0494945327184	0.0473587122077085	-0.604978367750288
91.0086235479108	19.1310063058258	0.664277593592419	-0.150202628475622
91.0140647261888	125.030425475532	0.0887335399962396	-0.536106015409747
91.0234114128999	151.502061718823	0.137522910490128	0.507797363657994
91.0396398866059	54.4371569971617	0.10627246322937	0.51400430475741
91.5046353450051	21.8816355300244	0.758937534547465	-0.105901492653644
91.5046368835046	101.26954823954	0.0260639026699528	-0.709138472285933
91.504651427113	256.722602873166	0.982096428426547	-0.0077654105501771
91.5237740452058	260.450957574181	0.16012578371103	0.455545471810497
91.5250890696358	150.338422414821	0.256539939766371	0.392954607418923
91.5279046677156	286.32131601367	0.155710376049348	0.483194321330277
91.5291317297994	279.405665109158	0.841687673536409	0.0703628703800611
91.5422719872202	127.703756643867	0.497153873068398	-0.231474144759294
91.708392366705	49.2265663493058	0.093718741055425	0.579254170603602
91.9662994804382	53.6651384493336	0.287296182975249	0.358802470808086
91.9799355131847	13.0133297784078	0.656922408361656	0.154440759715314
92.0214122575313	285.350132904899	0.179486866471566	0.457051227211363
92.0214278907006	154.457430369069	0.262511102922855	0.387963079267647
92.0254556603477	283.289047871855	0.483010199350447	0.2390264910758
92.0368288803364	85.8899339774175	0.950182784360019	-0.0216632328976553
92.0398980126873	124.999619426568	0.105006161677888	-0.518239290408584
92.0982478540118	41.6468416050251	0.120448428683019	-0.535655152541248
92.5375988835422	127.11446364529	0.0933053172852668	-0.531551922651465
92.5402875633794	277.298077086171	0.196127300510362	0.435032921363393
92.5402937017168	125.000682184065	0.107340567315709	-0.512412620994582
93.0239044353677	284.847701989907	0.617778606078196	0.175390534527396
93.0386643668138	273.800101346582	0.0618091218166388	0.593632414830004
93.0386894900164	126.476344439243	0.112755517487257	-0.505985707875297
93.0420021517456	130.86649884143	0.600818380334644	-0.179580126719547
93.0545717209327	28.0765328313458	0.237858999306243	0.407574477237658
93.0698106528405	24.512945721986	0.194527284097152	0.4339407143339
93.0698234788577	251.18992901351	0.313223422889182	0.339882123637791
93.1900885510212	154.655390698029	0.57747930693573	0.191049922783823
93.1901015245625	289.817789349536	0.822700955179238	0.0774049803497283
93.4563385798736	27.5533468006328	0.472095039652957	-0.244885841013455
93.5037876306634	274.904961698382	0.911229680168495	-0.0387268183778552
93.5363182207324	143.138905040491	0.397121656606569	0.286095335736147
93.5404479524287	135.880436437043	0.398844872961648	-0.292079819433783
93.9839992238532	289.932457966837	0.834089524497207	0.0725046405446811
93.9840346058163	140.289955261072	0.277466341331426	0.361491622511774
94.0280832520083	124.861208141774	0.0937247846411821	-0.529390324523696
94.0393095342849	128.040658637172	0.518780402270988	-0.220252106817637
94.0449792299915	127.236804281307	0.128595099928097	-0.493607509240471
94.0506416898186	125.185113944997	0.089459428534982	-0.535729831195037
94.0618747342567	126.257454887169	0.107303396436658	-0.514421445821317
94.0650450661647	109.151082192868	0.293755757295161	0.350866336257046
94.0650523908512	230.976965611715	0.68151494310411	0.141210530401449
94.5022316221369	284.075022755517	0.422609839283965	-0.271638300410655
94.5207377423102	286.516235434949	0.844527244673334	0.0678505234203106
94.5435676690574	128.527589148798	0.0970271930481909	-0.525376556022232
94.5453949342796	126.195676576734	0.0675209796572234	-0.570251178922008
94.5914050243218	93.1010853620386	0.985680629714434	-0.00621186378757792
94.9295210011602	45.6739302892591	0.621497964571808	-0.17002512521154
95.012653095307	247.896794582872	0.521725989252953	0.218672184747101
95.0126809895027	12.1900412607672	0.773713832986785	0.0997331580252655
95.0210464073653	95.9159051837612	0.578116090396563	-0.191931319138804
95.0239074751527	26.0727938492278	0.180985520017088	-0.439264409760852
95.0239187421719	104.10248861698	0.965276701776188	0.0151875067211465
95.0437649085697	125.464629215826	0.0744424524459108	-0.557123568843342
95.0470372941748	127.360720410215	0.0932962573477738	-0.530902975958365
95.0490530556203	39.7961643971857	0.511267785085468	-0.225327616032751
95.071533143594	98.0586593864638	0.873668555482263	0.0553112104539312
95.0854300509241	111.147165316299	0.570880935968931	0.194180394073127
95.0854335772087	252.497688960987	0.939435262418308	0.0263989533039675
95.0930882590058	96.6562682044624	0.891386913835046	0.0476172184123587
95.5016284559671	273.309990752178	0.111003511350184	-0.554317822891165
95.5228764625035	41.936618613011	0.0785066570949084	0.603520883839259
95.5422514541499	126.513695803043	0.0969833498025514	-0.525567028361713
95.5454441673199	125.051194801493	0.348997363296618	-0.32102284388256
96.0079225039788	37.9449326859553	0.94703154752868	-0.0231552447445402
96.0442967225619	250.515520467316	0.554186176660617	0.203288141181632
96.0443033391649	24.4806557825066	0.39643301627828	-0.287128948215973
96.0688231477636	289.947229632382	0.359910532131162	0.314532485743027
96.0806952901432	13.1387895295958	0.800159511673944	-0.0879815258215033
96.0887968114739	16.4403565280369	0.301742906715813	-0.34516571806283
96.098646352899	13.32293323467	0.130098368717746	-0.517615099442327
96.4359664497025	27.5722102453006	0.170320250475085	-0.479409367461981
96.9040735509544	56.6699998224914	0.447350120313543	-0.258432633066393
96.9217247422126	56.3778642751431	0.583541384932734	0.190987488849274
96.9395177942507	56.7302037169778	0.0750095351518289	-0.611523257947104
97.0008214656585	124.677827504148	0.302614305868074	-0.356041034149504
97.0283307854737	91.2553778486707	0.164163763960846	0.453096531668476
97.0283464342528	14.270744557281	0.611865347186455	0.174188277742677
97.0283466220307	246.921623845243	0.658315053341789	0.154459559695304
97.0395010169648	118.690954735831	0.369745947793729	-0.309014060993841
97.039546978615	251.774041110678	0.975639998199546	-0.0106253918678146
97.0395713401539	24.0243009030844	0.88397581503475	-0.0504996209390876
97.0646813618854	257.610051254878	0.828965437085789	-0.0748362057843124
97.0647163382264	100.294644707197	0.534469743304116	-0.213870828903792
97.1010802377709	241.357935196243	0.691220202832669	0.13773614974486
97.1011301595299	25.0967569617093	0.434274880714316	-0.266159996067735
97.1576433144469	42.1111021213121	0.638476607647944	-0.163785916127089
97.1924074508922	52.8413105117149	0.11330406646722	0.551023934025887
97.514259946619	258.310696823524	0.998656438374055	0.00058300575265707
97.5142854928186	27.9144987994254	0.463740876716727	-0.249407408478285
97.9554126589343	296.047533803407	0.776828116145027	-0.0978195832751633
97.9687094668476	11.5425484093425	0.590874590083051	0.184787059272087
97.9762962074989	105.162358537547	0.300366420570163	-0.356419062829799
97.9762997129151	251.527435517294	0.875618942392284	-0.0543058475902987
97.9972693979564	151.918433025946	0.369788963120497	0.317990480259395
98.0092495736779	148.536093904636	0.073289219525905	0.577425978264848
98.0134476257193	293.039724390859	0.606076796173976	0.176864647211609
98.0134926515366	22.0805427576589	0.144304567146242	0.472094201377862
98.0235849634791	287.524339475989	0.582137983555667	0.188512313255859
98.023586214019	217.344157401698	0.942009705624983	0.0251994842135119
98.0915057956735	53.1827388725577	0.320031673590622	-0.333188216970701
98.4877060677311	286.259420933981	0.66294797647291	0.151229439000808
98.4938585160985	20.2810077564377	0.162753318155032	-0.479153415306074
98.5119435641205	264.119288575025	0.43430062403166	-0.265151864490803
98.5151787971933	279.912140927508	0.501811059536009	-0.229294293150857
98.721173103764	186.258945363601	0.414465271549758	0.278077690903231
98.7211920483551	246.058425323292	0.869495805111998	0.0571734308225763
98.9117043202583	104.262264319108	0.358686555508119	0.319062207158119
98.9119310329748	244.996268891253	0.221497333968785	0.410214041143465
98.9189126569404	56.4697905510576	0.948776456165977	0.0224091635132843
98.9475141057852	235.686837206077	0.952977502633039	0.020428507938802
