"m.z"	"p.value"	"t.score"
85.0840277954837	0.354410922777583	0.322420018069612
85.0840583571203	0.944001261495449	0.0243606281047971
85.1331566207184	0.418323379991671	0.28688414660835
85.1689714154231	0.826814168052059	-0.0757776816009325
85.5154684819104	0.503659446861827	0.228258510714225
85.6095504944598	0.244091624402105	0.388018692705604
85.9629691074117	0.339407223437876	0.335124718316614
86.0599474497555	0.450591361090156	-0.256711054800684
86.0781264249721	0.974860742343789	0.0109892523356461
86.0810575703552	0.810583919972115	0.0827739597401096
86.3528842635722	0.10024212838181	0.568860299558698
86.7066790848473	0.371280270432415	0.301301763112173
87.0440005687473	0.443947891583106	0.259776656314476
87.0440048852969	0.176616244794284	-0.441378898405742
87.0462888865128	0.901815460179022	-0.0428044402334937
87.0803770754822	0.849438012986378	-0.0661194358256662
87.0803793798771	0.882821692808139	0.0510104403323119
87.0803993255227	0.240557986512738	-0.408426508565718
87.0916170927285	0.701666154336929	-0.133830894643614
87.0933988521491	0.543175611448229	-0.209073078420782
87.1466197945213	0.32376365754726	-0.339440736245318
87.5016498481987	0.609913940872009	-0.176593805560968
87.654638984826	0.433814873511426	-0.26811993215272
87.973628617766	0.736614837091109	-0.115971813330022
88.0214583267241	0.0562928201667573	0.610569820692733
88.0214656025031	0.10031881286039	-0.524193816984802
88.0214838418398	0.148277112454817	0.50329995504172
88.0577334451129	0.533205100501332	0.212854661669805
88.0756108188944	0.829282411592552	0.0746429616900205
88.0756277578109	0.659173397247106	0.151666040764899
88.1119850144999	0.165765220200117	0.456229964308771
88.4368504418398	0.620438956228514	0.170008714075852
88.4368658265123	0.416243958949756	0.275334406489399
88.5090579604867	0.509978820156901	-0.224710548711904
88.5206924678608	0.0642170019500477	0.576688970753007
88.5206948134865	0.720685591242677	0.123693702308916
88.7904456656583	0.926529008646391	0.0319365634962337
88.7904531504379	0.55503204426807	0.202569293606922
88.9319782955203	0.351580277014255	-0.313502420912327
88.9525176330823	0.367847064183918	0.30333790737102
89.0082166258483	0.64330151701193	0.160901000240557
89.0082511375433	0.636562527048893	-0.162574096447296
89.0248046955355	0.426930963640399	0.269180733163035
89.0292622242133	0.0762350312353024	0.60777277841649
89.0344728649711	0.277021288638934	-0.361699279813235
89.0381421065689	0.0459659201989349	0.654573646391746
89.0417969604824	0.415990191164721	0.275387923783172
89.0423348843499	0.903724769346489	-0.0419461163448912
89.0596059732913	0.0636249205415568	0.589234752185401
89.07085034067	0.299196560772935	0.358583581939718
89.0789780398545	0.891778863600507	0.0471549866057302
89.1072393260705	0.38412909746838	0.293672530060468
89.1217810136694	0.841219912405301	-0.0695850071899909
89.2270882115536	0.693144638223189	0.136025606188301
89.4825114100011	0.423450329861761	0.284118624239787
89.4825263159034	0.225672584525229	0.408783462465866
89.5066984875672	0.881449253520987	0.0517346413787609
89.5297993591889	0.975152162025582	0.0108799704967072
89.5398371458366	0.074301218361695	0.612512046589096
89.6657043312647	0.471921978553623	-0.244752721201987
89.9636068240711	0.776592674111516	-0.0980771522845138
90.0069611071482	0.339031010417671	0.336674337767044
90.0084038900195	0.485354379286118	-0.238177734035248
90.0371143702682	0.893414951982829	0.0463895826618906
90.0371397800769	0.495955800825678	-0.232874924137929
90.0504388469801	0.498753679407723	0.230638640982744
90.0548837284678	0.514023057562409	0.224976582657045
90.0602339663464	0.302526232631025	0.365787308890274
90.0630203557797	0.527089384915103	0.220240699749591
90.1106303304	0.444165491526537	0.27200513767246
90.295834928621	0.290764516475887	0.36616596940562
90.5069111508415	0.35273441986988	0.312516173513039
90.5311507241672	0.0550296895698888	0.640059674286499
90.7565983411695	0.544724146576008	0.209508045620657
90.8950481450567	0.276614241714108	-0.362839320596284
90.960504650318	0.908430768865222	-0.0401786563592282
90.9711667788266	0.864987638685058	0.0588441808422742
90.9926468341422	0.0473587122077085	-0.604978367750288
91.0086235479108	0.664277593592419	-0.150202628475622
91.0140647261888	0.0887335399962396	-0.536106015409747
91.0234114128999	0.137522910490128	0.507797363657994
91.0396398866059	0.10627246322937	0.51400430475741
91.5046353450051	0.758937534547465	-0.105901492653644
91.5046368835046	0.0260639026699528	-0.709138472285933
91.504651427113	0.982096428426547	-0.0077654105501771
91.5237740452058	0.16012578371103	0.455545471810497
91.5250890696358	0.256539939766371	0.392954607418923
91.5279046677156	0.155710376049348	0.483194321330277
91.5291317297994	0.841687673536409	0.0703628703800611
91.5422719872202	0.497153873068398	-0.231474144759294
91.708392366705	0.093718741055425	0.579254170603602
91.9662994804382	0.287296182975249	0.358802470808086
91.9799355131847	0.656922408361656	0.154440759715314
92.0214122575313	0.179486866471566	0.457051227211363
92.0214278907006	0.262511102922855	0.387963079267647
92.0254556603477	0.483010199350447	0.2390264910758
92.0368288803364	0.950182784360019	-0.0216632328976553
92.0398980126873	0.105006161677888	-0.518239290408584
92.0982478540118	0.120448428683019	-0.535655152541248
92.5375988835422	0.0933053172852668	-0.531551922651465
92.5402875633794	0.196127300510362	0.435032921363393
92.5402937017168	0.107340567315709	-0.512412620994582
93.0239044353677	0.617778606078196	0.175390534527396
93.0386643668138	0.0618091218166388	0.593632414830004
93.0386894900164	0.112755517487257	-0.505985707875297
93.0420021517456	0.600818380334644	-0.179580126719547
93.0545717209327	0.237858999306243	0.407574477237658
93.0698106528405	0.194527284097152	0.4339407143339
93.0698234788577	0.313223422889182	0.339882123637791
93.1900885510212	0.57747930693573	0.191049922783823
93.1901015245625	0.822700955179238	0.0774049803497283
93.4563385798736	0.472095039652957	-0.244885841013455
93.5037876306634	0.911229680168495	-0.0387268183778552
93.5363182207324	0.397121656606569	0.286095335736147
93.5404479524287	0.398844872961648	-0.292079819433783
93.9839992238532	0.834089524497207	0.0725046405446811
93.9840346058163	0.277466341331426	0.361491622511774
94.0280832520083	0.0937247846411821	-0.529390324523696
