"m.z"	"p.value"	"t.score"
85.0777282181556	0.328310340558975	0.297134062982091
85.0840277954837	0.64412756326296	0.142984140615444
86.0810575703552	0.33783336856869	0.290753086542578
86.0913397051159	0.924810916333128	-0.0292960019689878
86.7066790848473	0.881818759104255	-0.0461227134358006
86.9556798662796	0.371883698224725	-0.272161507550265
87.973628617766	0.374807239183791	-0.270734995580894
88.0577334451129	0.636506820545663	0.146023679893459
88.0630175307155	0.721152443313766	0.11042223027494
88.0756277578109	0.486401235182062	0.213649017875244
88.5206933505508	0.431654418612488	0.242293083734588
88.5206948134865	0.837295682108975	0.063678506284512
88.5646808652204	0.869560274612576	0.0509413922538509
88.7904456656583	0.663787292114909	-0.13559786617588
88.7904531504379	0.696901606042539	-0.120626398301333
89.0417969604824	0.794830747469876	0.0810031456433116
89.9398078333662	0.0385080905766827	0.576140499227705
90.0069611071482	0.21254379654592	0.380258715091337
90.0548837284678	0.692342997474202	0.122484513053604
90.0549080573111	0.762173605717054	0.093772754642633
90.0912677969186	0.6105991469482	0.157097018404415
90.1106303304	0.178119154931439	0.410925239818255
90.5329807907684	0.958257315068172	-0.0162511655089003
90.8950481450567	0.303549456804404	0.315712849248402
91.0058484759522	0.451952302632735	-0.230031627600353
91.0073101766216	0.945238711962039	0.0213318556211556
91.0086115796672	0.564127407303181	0.177597245308265
91.0086235479108	0.356017926405466	0.283013016490153
91.0140647261888	0.972709962328703	-0.0106634087639749
91.0582474381465	0.631264342812145	0.148083703164002
91.3077936845298	0.978318872497931	0.00843597813503746
91.708392366705	0.631124344801355	0.149230687002562
91.9799355131847	0.248392191252348	0.355345593010244
92.0368288803364	0.942218397503788	0.0225012838824819
92.5402937017168	0.804913917504714	0.0766016561663314
92.9808516012672	0.20526443154	-0.382786236411755
93.0386894900164	0.795662367705011	0.0802449434253756
93.0420021517456	0.697627951168729	0.120422145698209
93.1900885510212	0.397657535720782	-0.258494133103129
93.1901015245625	0.357146040785857	-0.280452245869138
94.0280832520083	0.98881290954544	0.00436344883627355
94.0393095342849	0.82034387509773	-0.0707980524259153
94.0449792299915	0.943534411903496	-0.0221095797731264
94.0506416898186	0.917974824377566	-0.031996529747394
94.0618747342567	0.962372231400388	0.0146795958282702
94.0650523908512	0.899306256141072	0.0395165583628678
94.5435676690574	0.880828162571021	0.0465437561883299
95.0437649085697	0.634968556528313	-0.146502537393791
95.0470372941748	0.962064916072736	0.0147739275491457
95.071533143594	0.796749760962533	0.0799359611569097
95.5422514541499	0.999208136394198	-0.000310269515420102
95.5454441673199	0.767935767723924	0.091453155794084
96.0688231477636	0.883627429065194	-0.0454570268824221
96.0806952901432	0.508133352851509	0.203062027033292
97.0008214656585	0.936576559028134	-0.0248332049072775
97.0759427100243	0.84105200385544	-0.063089022096083
97.514259946619	0.611907631495405	-0.156791380814421
97.9762962074989	0.428067387084373	0.24221264423693
97.9762997129151	0.899663401285365	-0.0392411795318861
97.9972693979564	0.212997007999526	0.37587761210506
98.023586214019	0.826860027605248	-0.0683828478993569
98.4938585160985	0.432515073466131	-0.240048804674642
98.5119435641205	0.934670800820588	0.025447906716152
98.5180034140215	0.717835932788402	0.11192535015026
98.9117043202583	0.839614110130211	-0.0627662584641374
98.9119310329748	0.239270791717776	-0.353525157606883
98.9475141057852	0.018962380739466	0.644289376217089
98.9475245877191	0.0572472433136655	0.543300831279536
98.953628581979	0.626632238773345	0.150140222459522
98.9657846202435	0.833802668145692	-0.0650584634077472
98.9679619150845	0.866791024519912	0.0520559091550402
98.9679864571775	0.866268212464001	-0.052301602132378
98.9752771213393	0.459387786406862	0.226609673446241
98.9778708091836	0.913546107561251	-0.0337227279861975
98.9779004216642	0.564389574527029	0.177387810361547
98.9840147992978	0.628126187386365	-0.149512903447658
99.0000982091662	0.834784682866153	0.064672196517333
99.0022713787964	0.995423708921971	0.0017811009810439
99.0092152233441	0.777722341918465	0.0877412572723468
99.0141367519639	0.740488251895052	0.103255277747241
99.0205082785072	0.0386868800362615	-0.585594385813485
99.0485741948025	0.472938276676551	0.220372165385365
99.0915787144054	0.822455547301806	-0.0695806266939794
99.0997005497005	0.912882526158729	0.0339675435451915
99.247979771762	0.973910736539531	-0.0102165826343243
99.9882764303089	0.820135722771468	-0.0705567221337517
99.9903069069065	0.0965160193824137	0.497008595511388
100.010380737453	0.717507915113137	0.112131636383299
100.022373358145	0.853822017718011	-0.057206345267618
100.024252855056	0.992522301405131	-0.00291695743180919
100.034721249811	0.675783655389391	0.129230564289644
100.03917217083	0.836605742574391	-0.0640934211471674
100.039184960276	0.722386881379056	0.109934625680874
100.075578429992	0.752341435258648	0.0983300616151376
100.111956328477	0.852287963627994	0.0579385297313858
100.509876502998	0.413451017595051	0.249856133912816
100.529132490375	0.912717236267603	0.0341471146207197
100.529146590866	0.620573274568956	-0.153954649496692
100.988331570142	0.617263719446542	0.154120665031046
101.011591315067	0.348541978627756	-0.284371234808201
101.025028335928	0.128196826038675	0.456117401472294
101.045173377921	0.58658666501236	-0.167504488057942
101.115376249225	0.71386605038139	0.114799808408093
102.045113270432	0.657326382021415	-0.137855928225298
102.091232805908	0.67993441245298	0.128604704538071
102.104286068342	0.594911382547153	0.163867730511525
102.522747981913	0.81751462279566	-0.0716267293786142
103.058205219002	0.607964698551122	0.158152074818635
103.526009603621	0.986566592380463	-0.00522807836019081
103.528360905139	0.273846918451393	-0.329483975636368
103.567401427215	0.80671660180118	-0.0762377940194723
103.955537099058	0.942785832901147	-0.0223401643193619
104.008005437059	0.1063312997028	-0.469274629758722
104.046408691226	0.98583209243579	-0.00551863927159311
104.048272498505	0.86036093254943	-0.0545630681690691
104.07050916518	0.829194488283191	0.0670641801035119
104.323179628494	0.241271089093541	0.351970957001901
104.493862830537	0.678474341706266	-0.128135491516118
104.546689860208	0.996721166853663	0.00127564582745116
104.549981163392	0.896675451527389	0.0404784421994961
104.816303603336	0.417110857498183	0.248462216588455
105.033401195908	0.214831077682715	-0.373717326100267
105.033414292823	0.0378397168013842	-0.577919732138926
105.042246046122	0.787251946216624	0.0840828540583162
105.045192940185	0.602601604870435	0.160539759532465
105.048366124743	0.980947896273521	0.00745863268641297
105.064997403435	0.401823082875904	0.255907944895626
105.073906161093	0.573275986761046	0.174416585652028
105.083978825763	0.859429941587364	0.0549362884605658
105.095138242953	0.645090294601259	-0.14270310003369
105.097224416063	0.887663223121657	0.0438371345062946
105.103938391814	0.973973466270561	0.0101331346734999
105.116764132528	0.971819182761588	-0.0109755094155
105.123893008116	0.914782274138038	0.0332172490447131
105.226240988694	0.282694343223675	-0.325663079666281
105.226250822673	0.526136026578148	-0.196463589425009
105.335424991956	0.948035407748276	-0.0202460509415404
105.392724805736	0.575732434107644	0.172333935547663
105.953793695101	0.767742760842523	-0.0914636120125936
105.962907323	0.467727321175038	-0.222850304951813
106.065001163392	0.3718685001927	0.272788753357614
106.086196794548	0.800382621694828	0.0783701192490541
106.107308949344	0.977693340298194	-0.00868100212758795
106.110115179877	0.722141276495455	0.11016668194034
106.127532604017	0.648900877872266	0.141648962453427
106.998923333199	0.667387280284327	0.132961915905128
107.030891890005	0.822475678882678	0.0696057431145002
107.052276015139	0.82995139578312	0.0665978117927892
107.052313447553	0.878472054995109	-0.0477898430109683
107.065305963412	0.999650606850133	0.000136048195660102
107.085416568755	0.852021238942053	-0.0582935848460708
107.108197994527	0.638624194955032	0.144945785170365
107.110680265814	0.62376267207847	0.152299172677366
107.492944177801	0.860182203849958	-0.0546377842483283
107.953835687393	0.862461190554895	-0.0537608619279844
107.989048424901	0.186289858456498	0.392451199164941
108.014808968824	0.948556608108696	-0.0200565798764551
108.512507567917	0.718584736504432	0.111579822981829
108.517365465292	0.120478548094257	0.465577686007167
108.68529550381	0.977447069289705	-0.00877534848588979
109.033970563933	0.385413131567263	-0.268062581444019
109.063243192929	0.442512985734472	0.235009981624615
110.059966564665	0.374275846652043	-0.276918597186824
110.497365615343	0.0323384187529357	-0.597173368231302
110.497372557194	0.555052235212645	-0.181539511044421
110.533591384021	0.555436278716429	-0.181696195523319
110.93575592187	0.820128099209001	0.0704882495139869
110.998431625924	0.307296944653124	-0.308357011863831
110.998440134327	0.176702901382122	-0.403138295189688
111.510032330411	0.563218680898107	0.178942852499499
111.514774905033	0.334986496153904	-0.292597829671794
111.518997198335	0.651210361704264	0.141373493620343
111.52178588997	0.0975149606682117	0.501434713154524
111.580992625965	0.979328758686021	0.00813271300661693
111.968255328089	0.496862982224392	-0.208358967373152
112.020712989317	0.594869432547278	-0.163859524564757
112.075576567381	0.261774849589847	0.344324780498185
112.094923429493	0.642959271307033	0.143104205218829
112.111979469054	0.671837982137045	0.130924987782388
112.197915474681	0.855763258399505	-0.0564041741949564
112.198130175404	0.302279771458749	-0.312367319856359
112.542528305131	0.18952861122683	0.405265866724132
112.553135455559	0.940919967905733	-0.0231075923885093
112.887603144925	0.610933611522795	-0.158482015527879
112.888036692798	0.650428724399322	0.140476675587969
112.917942416424	0.83713474450214	0.0638232814518038
113.016594066229	0.0776801371861097	0.510308090114613
113.072593025007	0.445021608085922	0.233492484914254
113.078958050302	0.82065882552749	0.0704561914581721
113.084930374417	0.796678082878003	0.0800881543242538
113.090124344126	0.948190597561248	0.0201729715937276
113.107218549177	0.736730806189611	0.10485460768703
113.129482672284	0.665281314505471	0.133645284612068
113.218492076677	0.607112279466877	0.161588326621885
113.499102717927	0.206072717457107	-0.380277186793636
113.549872902176	0.990600966407649	-0.00370499766376753
114.034821295847	0.489359409562636	-0.214629110478659
114.05851543074	0.838198112302903	-0.0636283415274241
114.091252046901	0.222722646887444	-0.370674026725773
114.104267141402	0.699329017498181	0.119965291158668
114.96405331158	0.82781054417184	-0.0675163192094953
114.994888930105	0.668176556157304	-0.13379045811075
114.998974111879	0.559829899156181	-0.180387918625912
115.011340289389	0.382378528806256	0.26886934915635
115.015446763713	0.804587711804149	-0.0768369120828429
115.02853232901	0.422621659739084	-0.253259674167522
115.038886772956	0.871001085626244	0.0509721721504841
115.122897392732	0.589154049029846	0.16655252514278
115.571460502158	0.180125031040627	-0.404165463374687
115.57147305154	0.394746845592052	-0.263585701764094
115.963969450007	0.595311043394221	0.164110665951665
116.010593339545	0.688118426426867	-0.124082273694115
116.010612440201	0.428404074587177	0.241810298581333
116.014838508934	0.485145307301002	-0.214246208316247
116.036134039435	0.678412801314328	-0.128244464901365
116.066529371738	0.830822429370964	0.0662404093535325
116.081750691485	0.46165222671776	0.225394021483873
116.106878606	0.535190558358781	0.194769155860901
116.516565212259	0.166764553112691	-0.409287088438408
116.961867097129	0.272311512890783	-0.330980085806685
116.974818161726	0.74338500195785	0.101588637186628
116.994636996696	0.933567514224574	0.0258877990332386
117.054518438165	0.957191056909716	0.016664908950255
117.055920822742	0.765335118094902	0.092614037132225
117.057288565186	0.741399645943099	-0.102458594599391
117.575958192895	0.506273411563282	-0.204567896195976
117.743652684759	0.64326619088647	-0.143161176170995
117.954379424786	0.995107945423871	0.00191831264633359
117.99037199925	0.611752585188353	0.156490022048739
118.046828878942	0.444346557055283	-0.234605141014849
118.062289513978	0.837115163446917	0.0637456398113176
118.064983575573	0.664323347537339	-0.134484793965115
118.071038380573	0.336349963518771	-0.295090986514482
118.094164989139	0.580403138852371	-0.170229806968658
118.114613832037	0.0144879581834024	-0.655247311910679
118.122488885695	0.228070192265752	0.360438826125912
118.130549996819	0.0221379812352686	-0.622444727619205
118.430163793469	0.422544476678717	0.244798761943695
118.536844987118	0.327780149066764	-0.296608433644196
118.920605082072	0.716891669516914	-0.11272631145627
118.967293587218	0.975868062217384	0.00940582631625347
119.000930484895	0.941884106620594	0.0226339492549803
119.034482250416	0.864747645889087	-0.053558252627574
119.035199149984	0.979549370305676	0.00795751850223144
119.049064417937	0.200494178562172	0.388256528740724
119.068412891532	0.83122718610889	0.0660835583514666
119.085426879869	0.826698838702293	0.0678793049910305
119.125895048871	0.714513203801741	-0.113151792868512
119.4993580345	0.543365635235493	0.187181354896697
119.532959328072	0.891738046524448	0.0422692889124513
119.950244361247	0.386649651691459	0.26439705591122
