"Query.Mass","Matched.Compound","Matched.Form","Mass.Diff"
"117.054471941466","C00922","M-CO+H[1+]","0.000104525303996184"
"117.054471941466","C01088","M-HCOOH+H[1+]","0.000204525303971081"
"277.059584334325","C00364","M-HCOOH+H[1+]","0.00110786755499248"
"591.982137281134","C00044","M+HCOONa[1+]","0.00323918563594816"
"304.153578035349","C01416","M+H[1+]","0.000798431421003443"
"329.030667064225","C00942","M-NH3+H[1+]","0.0024905974549938"
"329.030667064225","C00655","M-H4O2+H[1+]","0.00259059745502555"
"191.032925495374","C01252","M-NH3+H[1+]","0.00105097139601185"
"191.032925495374","C00093","M+H2O+H[1+]","0.00134902860398256"
"191.032925495374","C00180","M+HCOONa[1+]","0.00144902860398588"
"191.032925495374","C00251","M-H4O2+H[1+]","0.000850971396005207"
"191.032925495374","C00254","M-H4O2+H[1+]","0.000850971396005207"
"191.032925495374","C00379","M+K[1+]","0.00164902860399252"
"191.032925495374","C00474","M+K[1+]","0.00164902860399252"
"191.032925495374","C00532","M+K[1+]","0.00164902860399252"
"191.032925495374","C00539","M+HCOONa[1+]","0.00144902860398588"
"191.032925495374","C00544","M+Na[1+]","0.00134902860398256"
"191.032925495374","C00623","M+H2O+H[1+]","0.00134902860398256"
"191.032925495374","C00633","M+HCOONa[1+]","0.00144902860398588"
"191.032925495374","C00644","M-C3H4O2+H[1+]","0.00134902860401098"
"191.032925495374","C00885","M-H4O2+H[1+]","0.000850971396005207"
"191.032925495374","C01096","M-C3H4O2+H[1+]","0.00134902860401098"
"191.032925495374","C01161","M+Na[1+]","0.00134902860398256"
"191.032925495374","C01236","M-HCOONa+H[1+]","0.00105097139601185"
"191.032925495374","C01286","M-HCOONa+H[1+]","0.00105097139601185"
"151.07523920771","C00418","M(S34)+H[1+]","0.00143725905999759"
"151.07523920771","C00522","M(S34)+H[1+]","0.00143725905999759"
"151.07523920771","C00779","M-CO2+H[1+]","0.000137259059982853"
"151.07523920771","C00903","M+H2O+H[1+]","0.000137259060011274"
"344.953442287819","C00119","M-HCOOH+H[1+]","0.000234178951018293"
"194.945469504658","C00236","M-C3H4O2+H[1+]","6.96211199624486e-06"
"194.945469504658","C00988","M+K[1+]","0.000293037887985292"
"194.945469504658","C01159","M-C3H4O2+H[1+]","6.96211199624486e-06"
"124.075616659149","C00250","M-CO2+H[1+]","5.98076209854526e-05"
"124.075616659149","C00314","M-HCOOH+H[1+]","0.000159807620988772"
"124.075616659149","C00547","M-HCOOH+H[1+]","0.000159807620988772"
"186.018468918731","C01111","M-H4O2+H[1+]","7.54803900804291e-06"
"315.066406758898","C00968","M(C13)+H[1+]","0.0018697078720038"
"175.086443540595","C00521","M+K[1+]","0.00153292617500256"
"175.086443540595","C00643","M-HCOOH+H[1+]","0.000232926174987824"
"175.086443540595","C00859","M+2H[2+]","0.000517073824994441"
"175.086443540595","C01017","M-HCOOH+H[1+]","0.000232926174987824"
"184.107937451968","C00881","M-CO2+H[1+]","0.000139014801987969"
"332.056261996845","C00575","M(S34)+H[1+]","0.000685530075031693"
"332.056261996845","C00575","M(Cl37)+H[1+]","0.000714469925014782"
"332.056261996845","C01302","M-H2O+H[1+]","0.00328553007500432"
"526.998638604128","C00081","M+H2O+H[1+]","0.000962137357987558"
"526.998638604128","C01348","M+H2O+H[1+]","0.000962137357987558"
"212.979197598933","C00265","M+NaCl[1+]","0.00112113216300713"
"212.979197598933","C00417","M+K[1+]","2.1132162999038e-05"
"212.979197598933","C00950","M+NaCl[1+]","0.00112113216300713"
"197.100715167375","C00062","M+Na[1+]","0.000261299395020842"
"197.100715167375","C00792","M+Na[1+]","0.000261299395020842"
"373.935899045483","C00119","M-NH3+H[1+]","0.00332257871298225"
"159.137849018392","C00214","M-HCOOK+H[1+]","0.00157255162196179"
"215.023207973304","C00008","M(C13)+2H[2+]","0.000468493466001974"
"215.023207973304","C00054","M(C13)+2H[2+]","0.000468493466001974"
"215.023207973304","C00361","M(C13)+2H[2+]","0.000468493466001974"
"215.023207973304","C01067","M-HCOOH+H[1+]","0.00113150653402272"
"192.998484791155","C00603","M+NaCl[1+]","0.000191675615013764"
"170.11741942657","C01092","M-H2O+H[1+]","5.70402000050763e-05"
"205.154484985218","C01259","M[1+]","0.000715014782002754"
"170.008795675276","C00380","M+NaCl[1+]","0.000380791494023924"
"647.252527541683","C01266","M[1+]","0.000172458317024393"
"89.0381421065689","C00193","M-H2O+H[1+]","0.000434360201097661"
"89.0381421065689","C00261","M-H2O+H[1+]","0.000434360201097661"
"89.0381421065689","C00727","M-H4O2+H[1+]","0.000334360201108552"
"111.030809736274","C00519","M(C13)+H[1+]","0.000433269504000577"
"199.180337285553","C01255","M-HCOOH+H[1+]","0.000239181216983297"
"221.00729583714","C00262","M+HCOOK[1+]","0.000219370369990202"
"369.350834693661","C00187","M-H2O+H[1+]","0.000741773108984489"
"369.350834693661","C01189","M-H2O+H[1+]","0.000741773108984489"
"193.045752902163","C00727","M+HCOONa[1+]","0.00132356460701999"
"606.272231288941","C01023","M+Na[1+]","0.00165482217107638"
"237.096239219241","C00353","M+H+Na[2+]","0.00116275247097519"
"237.096239219241","C00664","M+2H[2+]","0.00198724752900148"
"897.156490405486","C00540","M[1+]","0.00060959451400322"
"257.246968625196","C00249","M+H[1+]","0.000507841574005852"
"210.075887049816","C00931","M-NH3+H[1+]","0.000289416954018407"
"210.075887049816","C00826","M-H2O+H[1+]","0.000189416953986665"
"183.065007965617","C00031","M(S34)+H[1+]","0.00146850115299912"
"183.065007965617","C00095","M(S34)+H[1+]","0.00146850115299912"
"183.065007965617","C00124","M(S34)+H[1+]","0.00146850115299912"
"183.065007965617","C00137","M(S34)+H[1+]","0.00146850115299912"
"183.065007965617","C00159","M(S34)+H[1+]","0.00146850115299912"
"183.065007965617","C00221","M(S34)+H[1+]","0.00146850115299912"
"183.065007965617","C00247","M(S34)+H[1+]","0.00146850115299912"
"183.065007965617","C00267","M(S34)+H[1+]","0.00146850115299912"
"183.065007965617","C00737","M(S34)+H[1+]","0.00146850115299912"
"183.065007965617","C00738","M(S34)+H[1+]","0.00146850115299912"
"183.065007965617","C00764","M(S34)+H[1+]","0.00146850115299912"
"183.065007965617","C00795","M(S34)+H[1+]","0.00146850115299912"
"183.065007965617","C00936","M(S34)+H[1+]","0.00146850115299912"
"183.065007965617","C00962","M(S34)+H[1+]","0.00146850115299912"
"183.065007965617","C00984","M(S34)+H[1+]","0.00146850115299912"
"183.065007965617","C00166","M+H2O+H[1+]","0.000168501153012812"
"183.065007965617","C00251","M-CO2+H[1+]","0.000168501152984391"
"183.065007965617","C00254","M-CO2+H[1+]","0.000168501152984391"
"183.065007965617","C00761","M+H+Na[2+]","0.000981498846982731"
"183.065007965617","C00811","M+H2O+H[1+]","0.000168501153012812"
"183.065007965617","C00885","M-CO2+H[1+]","0.000168501152984391"
"87.0462888865128","C00196","M-HCOONa+H[1+]","0.000187580257204445"
"87.0462888865128","C00230","M-HCOONa+H[1+]","0.000187580257204445"
"87.0462888865128","C00628","M-HCOONa+H[1+]","0.000187580257204445"
"175.031208623939","C00130","M+2H[2+]","0.000382157168985486"
"583.254451863449","C00500","M+H[1+]","0.000624603320943606"
"154.130599306981","C00808","M(C13)+H[1+]","0.000177159789018333"
"154.130599306981","C00809","M(C13)+H[1+]","0.000177159789018333"
"154.130599306981","C00964","M(C13)+H[1+]","0.000177159789018333"
"154.130599306981","C01123","M(C13)+H[1+]","0.000177159789018333"
"154.130599306981","C01133","M-HCOOK+H[1+]","0.000277159789021653"
"215.007989254551","C00438","M+K[1+]","0.00191278778100923"
"215.007989254551","C01173","M+K[1+]","0.00208721221900987"
"200.091630453721","C00082","M+H2O+H[1+]","0.000146013049032945"
"200.091630453721","C00826","M-CO+H[1+]","4.60130490012034e-05"
"377.144637835136","C00255","M+H[1+]","0.000938631634028297"
"377.144637835136","C00915","M+K[1+]","0.00356136836603582"
"586.288417622684","C01023","M(S34)+H[1+]","0.00404115591402388"
"586.288417622684","C01023","M(Cl37)+H[1+]","0.00264115591403424"
"327.09973314151","C01313","M-CO+H[1+]","0.00114332525998861"
"199.948374086236","C00169","M+NaCl[1+]","0.000202380534005897"
"171.076263375628","C00214","M-C3H4O2+H[1+]","0.000213091142029498"
"169.096991836298","C00534","M+H[1+]","0.00018463047200612"
"169.096991836298","C00756","M+K[1+]","0.00158463047199575"
"226.049934399039","C01249","M(S34)+H[1+]","0.00124206773102742"
"226.049934399039","C00251","M[1+]","0.00223439903899703"
"226.049934399039","C00254","M[1+]","0.00223439903899703"
"226.049934399039","C00885","M[1+]","0.00223439903899703"
"93.0386643668138","C01425","M+3H[3+]","0.00054543328951695"
"337.060815950692","C00455","M(S34)+H[1+]","0.00113948392203156"
"337.060815950692","C00455","M(Cl37)+H[1+]","0.000260516078014916"
"337.060815950692","C00341","M+Na[1+]","0.00313948392204111"
"198.080362234865","C01300","M(S34)+H[1+]","0.00168576809497267"
"198.080362234865","C01300","M(Cl37)+H[1+]","0.000285768094983041"
"156.035853749061","C00196","M(C13)+H[1+]","0.00142271770900493"
"156.035853749061","C00230","M(C13)+H[1+]","0.00142271770900493"
"156.035853749061","C00628","M(C13)+H[1+]","0.00142271770900493"
"133.027616982402","C00650","M-NH3+H[1+]","0.000859484367992991"
"133.027616982402","C00279","M-HCOONa+H[1+]","0.000859484368021413"
"133.027616982402","C00544","M-H4O2+H[1+]","0.000759484368018093"
"133.027616982402","C01161","M-H4O2+H[1+]","0.000759484368018093"
"112.075603787236","C00292","M+H2O+H[1+]","7.26795339858199e-05"
"112.075603787236","C00408","M-H2O+H[1+]","7.26795340000308e-05"
"112.075603787236","C00788","M-C3H4O2+H[1+]","7.26795339716091e-05"
"119.013548862416","C00122","M(S34)+H[1+]","0.000527604353990796"
"119.013548862416","C01384","M(S34)+H[1+]","0.000527604353990796"
"119.013548862416","C00196","M-H4O2+H[1+]","0.000872395645998836"
"119.013548862416","C00197","M-HCOONa+H[1+]","0.000772395646009727"
"119.013548862416","C00230","M-H4O2+H[1+]","0.000872395645998836"
"119.013548862416","C00597","M-HCOONa+H[1+]","0.000772395646009727"
"119.013548862416","C00628","M-H4O2+H[1+]","0.000872395645998836"
"119.013548862416","C00631","M-HCOONa+H[1+]","0.000772395646009727"
"339.995114329052","C00354","M[1+]","0.000885670947980088"
"339.995114329052","C00665","M[1+]","0.000885670947980088"
"339.995114329052","C01220","M[1+]","0.000885670947980088"
"339.995114329052","C01231","M[1+]","0.000885670947980088"
"284.063591375517","C01294","M-H2O+H[1+]","0.00058509125301498"
"111.055175596268","C00064","M-H4O2+H[1+]","8.70501992267236e-07"
"111.055175596268","C00303","M-H4O2+H[1+]","8.70501992267236e-07"
"111.055175596268","C00785","M-CO+H[1+]","8.70501992267236e-07"
"111.055175596268","C00819","M-H4O2+H[1+]","8.70501992267236e-07"
"111.055175596268","C00906","M-H2O+H[1+]","0.000100870502009798"
"1028.12986085512","C00406","M+HCOOK[1+]","0.00131561165017047"
"143.033513087239","C00651","M-NH3+H[1+]","0.000463379531026931"
"143.033513087239","C00682","M+H[1+]","0.000363379531023611"
"143.033513087239","C00198","M-H4O2+H[1+]","0.000263379531020291"
"143.033513087239","C00204","M-H4O2+H[1+]","0.000263379531020291"
"143.033513087239","C00273","M-H4O2+H[1+]","0.000263379531020291"
"143.033513087239","C00322","M-H2O+H[1+]","0.000363379531023611"
"143.033513087239","C00691","M-H4O2+H[1+]","0.000263379531020291"
"143.033513087239","C00846","M-H2O+H[1+]","0.000363379531023611"
"143.033513087239","C01040","M-H4O2+H[1+]","0.000263379531020291"
"143.033513087239","C01115","M-H4O2+H[1+]","0.000263379531020291"
"143.033513087239","C01163","M-CO2+H[1+]","0.000363379531023611"
"143.033513087239","C01216","M-H4O2+H[1+]","0.000263379531020291"
"143.033513087239","C01278","M-CO2+H[1+]","0.000363379531023611"
"143.033513087239","C01424","M-CO+H[1+]","0.000263379531020291"
"323.97624972883","C00354","M-NH3+H[1+]","0.000526737939992472"
"323.97624972883","C00665","M-NH3+H[1+]","0.000526737939992472"
"323.97624972883","C01220","M-NH3+H[1+]","0.000526737939992472"
"323.97624972883","C01231","M-NH3+H[1+]","0.000526737939992472"
"147.07976643674","C00468","M+H+Na[2+]","0.0004899699699763"
"147.07976643674","C00829","M+H2O+H[1+]","0.000710030030035114"
"237.12294813701","C00978","M+H2O+H[1+]","0.000428329760012502"
"190.011359526308","C00065","M+HCOOK[1+]","0.000183059538017005"
"190.011359526308","C00242","M+K[1+]","0.00081694046198777"
"190.011359526308","C00716","M+HCOOK[1+]","0.000183059538017005"
"190.011359526308","C00740","M+HCOOK[1+]","0.000183059538017005"
"99.0439638159735","C00148","M-NH3+H[1+]","0.000112650796495473"
"99.0439638159735","C00763","M-NH3+H[1+]","0.000112650796495473"
"99.0439638159735","C00141","M-H2O+H[1+]","1.26507965063638e-05"
"99.0439638159735","C00682","M-CO2+H[1+]","0.000112650796495473"
"99.0439638159735","C00922","M-HCOOH+H[1+]","0.000212650796498792"
"99.0439638159735","C01108","M-CO+H[1+]","1.26507964921529e-05"
"151.038920204555","C00250","M-NH3+H[1+]","5.62622149971048e-05"
"151.038920204555","C00652","M(S34)+H[1+]","0.00135626221501184"
"151.038920204555","C00684","M(S34)+H[1+]","0.00135626221501184"
"151.038920204555","C00815","M(S34)+H[1+]","0.00135626221501184"
"151.038920204555","C01087","M(S34)+H[1+]","0.00135626221501184"
"151.038920204555","C01114","M(S34)+H[1+]","0.00135626221501184"
"151.038920204555","C00544","M-H2O+H[1+]","5.62622149971048e-05"
"151.038920204555","C01161","M-H2O+H[1+]","5.62622149971048e-05"
"201.088074900682","C00299","M-CO2+H[1+]","0.00109843391197728"
"201.088074900682","C00526","M-CO+H[1+]","0.0011984339119806"
"312.773840385449","C01382","M+NaCl[1+]","0.000936081321015081"
"273.07355775987","C00509","M+H[1+]","0.00221870689995285"
"273.07355775987","C01263","M+H[1+]","0.00221870689995285"
"589.142062848734","C00492","M+HCOOK[1+]","0.00448638196394313"
"589.142062848734","C00713","M+HCOOK[1+]","0.00448638196394313"
"589.142062848734","C00883","M+HCOOK[1+]","0.00448638196394313"
"240.949576682992","C00988","M+HCOOK[1+]","0.00139978377802663"
"239.050071110099","C00225","M-H2O+H[1+]","5.35667101075887e-06"
"1168.68539181915","C01289","M+K[1+]","0.0114153523800269"
"109.535638208463","C01300","M+H+Na[2+]","0.000438258306999728"
"591.981360076846","C00044","M+HCOONa[1+]","0.00401638992389053"
"394.97313631204","C01155","M-HCOONa+H[1+]","0.00304015473000163"
"394.97313631204","C01156","M-HCOONa+H[1+]","0.00304015473000163"
"156.006293284512","C00441","M+K[1+]","0.000916817741995146"
"318.983786361172","C01067","M+NaCl[1+]","0.00229010559797871"
"247.132458768036","C00921","M-HCOONa+H[1+]","0.000117698734044325"
"256.042229530351","C01215","M+HCOONa[1+]","0.000546936419027588"
"239.23651684375","C00249","M-H2O+H[1+]","0.000359623020017352"
"257.24698341146","C00249","M+H[1+]","0.000493055310016643"
"776.488235618134","C01375","M-CO+H[1+]","0.00604084863596199"
"905.051089425223","C01260","M+HCOONa[1+]","0.00811295845301174"
"699.151125369732","C01201","M-NH3+H[1+]","0.00245109703814705"
"638.283120538492","C00832","M+Na[1+]","0.00245592827798191"
"404.033652751064","C00363","M(C13)+H[1+]","7.62842939820985e-05"
"126.054867710808","C00355","M-C3H4O2+H[1+]","0.000108755962003215"
"126.054867710808","C00632","M-CO+H[1+]","8.75596198568473e-06"
"126.054867710808","C00956","M-H4O2+H[1+]","8.75596201410644e-06"
"126.054867710808","C01046","M-H4O2+H[1+]","8.75596201410644e-06"
"126.054867710808","C01077","M-H4O2+H[1+]","8.75596201410644e-06"
"126.054867710808","C01270","M-CO+H[1+]","8.75596198568473e-06"
"133.064677540672","C00903","M+H[1+]","9.8926098019092e-05"
"133.064677540672","C01173","M-CO2+H[1+]","9.8926098019092e-05"
"176.009970539229","C00850","M(C13)+H[1+]","0.000594072458966366"
"176.009970539229","C00018","M-C3H4O2+H[1+]","0.000805927540994844"
"176.009970539229","C00108","M+K[1+]","0.000505927541013307"
"176.009970539229","C00441","M+NaCl[1+]","0.00149407245899624"
"176.009970539229","C00568","M+K[1+]","0.000505927541013307"
"176.009970539229","C01004","M+K[1+]","0.000505927541013307"
"247.057384207203","C00113","M-HCOOK+H[1+]","0.000992259567027531"
"247.057384207203","C00482","M+Na[1+]","0.000392259567007613"
"247.057384207203","C01107","M+H2O+H[1+]","0.000392259567007613"
"415.042243143247","C01265","M+HCOOK[1+]","0.000333323523022955"
"705.260864623339","C01001","M-C3H4O2+H[1+]","0.000511843431013403"
"99.0915961174463","C00990","M-H2O+H[1+]","8.03493236958275e-05"
"716.247100376747","C01266","M+HCOONa[1+]","0.000276090023021425"
"227.102342516979","C00931","M+H[1+]","0.00033394979101331"
"227.102342516979","C00328","M+H2O+H[1+]","0.00033394979101331"
"127.086513316043","C01028","M-H4O2+H[1+]","3.6849272987638e-05"
"882.127822210805","C00531","M(S34)+H[1+]","0.00655425596505665"
"882.127822210805","C00531","M(Cl37)+H[1+]","0.00795425596504629"
"212.084876254362","C01408","M[1+]","0.00117625436200797"
"179.070144505153","C00482","M-HCOOH+H[1+]","0.000231961617004117"
"486.003251528937","C00458","M+H2O+H[1+]","0.00422493783298705"
"223.084030843377","C00268","M-NH3+H[1+]","0.00145437660700054"
"223.084030843377","C00294","M-HCOOH+H[1+]","0.00135437660699722"
"764.109891428874","C00005","M+H2O+H[1+]","0.000914962104047845"
"284.03237700868","C00029","M+2H[2+]","0.00239945808999664"
"284.03237700868","C00052","M+2H[2+]","0.00239945808999664"
"141.127283323897","C00848","M-CO+H[1+]","6.85712697645613e-06"
"236.05305870403","C00250","M+HCOONa[1+]","0.000182237260020202"
"302.9870274046","C01228","M(C13)+2H[2+]","0.000449062170048364"
"464.010350450534","C00002","M-CO2+H[1+]","0.00282601623598566"
"464.010350450534","C00068","M+K[1+]","0.00257398376402307"
"464.010350450534","C00131","M-CO+H[1+]","0.00272601623601076"
"464.010350450534","C00286","M-CO2+H[1+]","0.00282601623598566"
"265.00627711245","C01251","M+NaCl[1+]","0.00229935432003003"
"184.107955123588","C00881","M-CO2+H[1+]","0.000121343182001965"
"102.025216002927","C00506","M-HCOONa+H[1+]","0.000839536156988174"
"169.049430388419","C00502","M(S34)+H[1+]","0.00134607835099132"
"169.049430388419","C00544","M+H[1+]","0.000146078351008327"
"169.049430388419","C00545","M(S34)+H[1+]","0.00134607835099132"
"169.049430388419","C00878","M(S34)+H[1+]","0.00134607835099132"
"169.049430388419","C01031","M(C13)+2H[2+]","0.00110392164899054"
"169.049430388419","C01161","M+H[1+]","0.000146078351008327"
"245.135550659572","C00837","M-H2O+H[1+]","0.000125807198003258"
"215.069940609084","C00786","M-C3H4O2+H[1+]","0.000335857685996643"
"333.05109080175","C00774","M+NaCl[1+]","0.00111433498000224"
"167.073596582667","C00507","M(Cl37)+H[1+]","0.000620115896992957"
"167.073596582667","C00586","M(Cl37)+H[1+]","0.000620115896992957"
"167.073596582667","C00861","M(Cl37)+H[1+]","0.000620115896992957"
"167.073596582667","C01018","M(Cl37)+H[1+]","0.000620115896992957"
"167.073596582667","C01019","M(Cl37)+H[1+]","0.000620115896992957"
"840.114691323951","C00313","M+H[1+]","0.00741485718094737"
"363.161705112883","C01433","M-CO+H[1+]","0.00317135388701217"
"184.057926542738","C00148","M+HCOONa[1+]","4.99240320266381e-05"
"184.057926542738","C00763","M+HCOONa[1+]","4.99240320266381e-05"
"184.057926542738","C00956","M+Na[1+]","0.000149924032029958"
"184.057926542738","C01046","M+Na[1+]","0.000149924032029958"
"184.057926542738","C01077","M+Na[1+]","0.000149924032029958"
"476.570386642085","C00323","M+H+Na[2+]","0.00133982468497607"
"202.997001395129","C00042","M+HCOOK[1+]","0.00182492835898529"
"202.997001395129","C00616","M+H+Na[2+]","0.00102507164100984"
"202.997001395129","C01218","M-C3H4O2+H[1+]","0.00182492835895687"
"205.986608897206","C00097","M+HCOOK[1+]","0.00166756956400604"
"205.986608897206","C00736","M+HCOOK[1+]","0.00166756956400604"
"205.986608897206","C00793","M+HCOOK[1+]","0.00166756956400604"
"161.080485380081","C00637","M(C13)+H[1+]","0.00140891331099624"
"161.080485380081","C01099","M-HCOOK+H[1+]","0.00029108668900335"
"161.080485380081","C01131","M-HCOOK+H[1+]","0.00029108668900335"
"136.931014046828","C00059","M+K[1+]","0.00083758005800405"
"462.04142584712","C00035","M+H2O+H[1+]","0.00075061964997758"
"405.223644066919","C00959","M+HCOONa[1+]","0.0011323998509738"
"121.028300233115","C00108","M-NH3+H[1+]","0.000176233654983093"
"121.028300233115","C00568","M-NH3+H[1+]","0.000176233654983093"
"121.028300233115","C01004","M-NH3+H[1+]","0.000176233654983093"
"121.028300233115","C00156","M-H2O+H[1+]","7.62336549939846e-05"
"121.028300233115","C00587","M-H2O+H[1+]","7.62336549939846e-05"
"121.028300233115","C00805","M-H2O+H[1+]","7.62336549939846e-05"
"121.028300233115","C01273","M+H+Na[2+]","0.00107376634501577"
"399.06923193213","C01093","M+NaCl[1+]","0.00275546535999638"
"399.06923193213","C01265","M+HCOONa[1+]","0.00055546535998019"
"129.13847903879","C00315","M-NH3+H[1+]","0.000197427980026532"
"356.013920256031","C00008","M-C3H4O2+H[1+]","0.00165621073904276"
"356.013920256031","C00054","M-C3H4O2+H[1+]","0.00165621073904276"
"356.013920256031","C00361","M-C3H4O2+H[1+]","0.00165621073904276"
"561.948114962217","C00044","M+K[1+]","0.00536150455297957"
"191.10246501394","C00666","M+H[1+]","0.000211452830029657"
"191.10246501394","C00680","M+H[1+]","0.000211452830029657"
"191.10246501394","C00848","M+Na[1+]","0.00181145283002593"
"277.142801963238","C00859","M-C3H4O2+H[1+]","0.000674503532025028"
"379.202163065221","C01091","M-H4O2+H[1+]","0.000586598450979636"
"784.15425759167","C00332","M-HCOONa+H[1+]","0.00191887510004563"
"157.993878497383","C00988","M(C13)+H[1+]","0.000802030612987892"
"135.064006668503","C00561","M(C13)+H[1+]","0.000530201732999558"
"135.064006668503","C00031","M-HCOOH+H[1+]","0.00126979826700335"
"135.064006668503","C00095","M-HCOOH+H[1+]","0.00126979826700335"
"135.064006668503","C00124","M-HCOOH+H[1+]","0.00126979826700335"
"135.064006668503","C00137","M-HCOOH+H[1+]","0.00126979826700335"
"135.064006668503","C00141","M+H2O+H[1+]","0.00116979826702845"
"135.064006668503","C00159","M-HCOOH+H[1+]","0.00126979826700335"
"135.064006668503","C00198","M-CO2+H[1+]","0.00116979826700003"
"135.064006668503","C00204","M-CO2+H[1+]","0.00116979826700003"
"135.064006668503","C00221","M-HCOOH+H[1+]","0.00126979826700335"
"135.064006668503","C00247","M-HCOOH+H[1+]","0.00126979826700335"
"135.064006668503","C00267","M-HCOOH+H[1+]","0.00126979826700335"
"135.064006668503","C00273","M-CO2+H[1+]","0.00116979826700003"
"135.064006668503","C00379","M-H2O+H[1+]","0.00116979826700003"
"135.064006668503","C00474","M-H2O+H[1+]","0.00116979826700003"
"135.064006668503","C00478","M-CO+H[1+]","0.00106979826699671"
"135.064006668503","C00532","M-H2O+H[1+]","0.00116979826700003"
"135.064006668503","C00691","M-CO2+H[1+]","0.00116979826700003"
"135.064006668503","C00737","M-HCOOH+H[1+]","0.00126979826700335"
"135.064006668503","C00738","M-HCOOH+H[1+]","0.00126979826700335"
"135.064006668503","C00764","M-HCOOH+H[1+]","0.00126979826700335"
"135.064006668503","C00795","M-HCOOH+H[1+]","0.00126979826700335"
"135.064006668503","C00936","M-HCOOH+H[1+]","0.00126979826700335"
"135.064006668503","C00962","M-HCOOH+H[1+]","0.00126979826700335"
"135.064006668503","C00984","M-HCOOH+H[1+]","0.00126979826700335"
"135.064006668503","C01040","M-CO2+H[1+]","0.00116979826700003"
"135.064006668503","C01088","M-CO+H[1+]","0.00106979826699671"
"135.064006668503","C01115","M-CO2+H[1+]","0.00116979826700003"
"135.064006668503","C01216","M-CO2+H[1+]","0.00116979826700003"
"422.035567211306","C00112","M+H2O+H[1+]","0.000509255464010039"
"204.956814207984","C00957","M+HCOOK[1+]","0.000137741213990239"
"193.998132420015","C01210","M+K[1+]","0.000655953245001228"
"813.084766439844","C00006","M+HCOONa[1+]","0.00678997307397822"
"479.995558740023","C00053","M-CO+H[1+]","0.00291772674700042"
"497.092860736951","C00842","M-HCOONa+H[1+]","0.00281572981896261"
"177.106167208225","C00327","M(C13)+H[1+]","0.000209258544998647"
"177.106167208225","C00437","M(Cl37)+H[1+]","0.0012907414549943"
"177.106167208225","C01047","M(Cl37)+H[1+]","0.0012907414549943"
"383.037062431648","C00994","M+HCOOK[1+]","0.000414035121991674"
"419.038420455773","C01225","M+HCOOK[1+]","0.00334398900298538"
"137.080879762948","C00031","M-CO2+H[1+]","3.29617799366133e-06"
"137.080879762948","C00095","M-CO2+H[1+]","3.29617799366133e-06"
"137.080879762948","C00124","M-CO2+H[1+]","3.29617799366133e-06"
"137.080879762948","C00137","M-CO2+H[1+]","3.29617799366133e-06"
"137.080879762948","C00159","M-CO2+H[1+]","3.29617799366133e-06"
"137.080879762948","C00221","M-CO2+H[1+]","3.29617799366133e-06"
"137.080879762948","C00247","M-CO2+H[1+]","3.29617799366133e-06"
"137.080879762948","C00267","M-CO2+H[1+]","3.29617799366133e-06"
"137.080879762948","C00392","M-HCOOH+H[1+]","3.29617799366133e-06"
"137.080879762948","C00507","M-CO+H[1+]","0.000103296177996981"
"137.080879762948","C00586","M-CO+H[1+]","0.000103296177996981"
"137.080879762948","C00737","M-CO2+H[1+]","3.29617799366133e-06"
"137.080879762948","C00738","M-CO2+H[1+]","3.29617799366133e-06"
"137.080879762948","C00764","M-CO2+H[1+]","3.29617799366133e-06"
"137.080879762948","C00794","M-HCOOH+H[1+]","3.29617799366133e-06"
"137.080879762948","C00795","M-CO2+H[1+]","3.29617799366133e-06"
"137.080879762948","C00861","M-CO+H[1+]","0.000103296177996981"
"137.080879762948","C00936","M-CO2+H[1+]","3.29617799366133e-06"
"137.080879762948","C00962","M-CO2+H[1+]","3.29617799366133e-06"
"137.080879762948","C00984","M-CO2+H[1+]","3.29617799366133e-06"
"137.080879762948","C01018","M-CO+H[1+]","0.000103296177996981"
"137.080879762948","C01019","M-CO+H[1+]","0.000103296177996981"
"222.99639419728","C00279","M+Na[1+]","0.00148226948999763"
"576.909657305917","C01204","M-HCOOK+H[1+]","0.00228083914691979"
"537.076064873086","C00789","M[1+]","3.51269139855503e-05"
"194.001051674088","C00155","M+NaCl[1+]","0.000224792682018915"
"175.058909459044","C00493","M+H[1+]","0.00116700772599643"
"175.058909459044","C00296","M-H2O+H[1+]","0.00116700772599643"
"175.058909459044","C00379","M+Na[1+]","0.00113299227399466"
"175.058909459044","C00474","M+Na[1+]","0.00113299227399466"
"175.058909459044","C00532","M+Na[1+]","0.00113299227399466"
"175.058909459044","C01236","M-HCOOK+H[1+]","0.00116700772599643"
"175.058909459044","C01286","M-HCOOK+H[1+]","0.00116700772599643"
"175.058909459044","C01295","M-H2O+H[1+]","0.00116700772599643"
"140.106890226757","C00783","M+H[1+]","8.62400130188234e-05"
"140.106890226757","C00788","M-CO2+H[1+]","8.62400129904017e-05"
"490.971444302867","C00053","M-NH3+H[1+]","0.00446783609697832"
"218.10196078337","C00357","M-HCOOK+H[1+]","0.000315683400032185"
"210.157453179611","C00612","M+Na[1+]","0.000323287159005758"
"210.157453179611","C01029","M+Na[1+]","0.000323287159005758"
"89.0595828883232","C00246","M+H[1+]","9.35784467941403e-05"
"89.0595828883232","C00466","M+H[1+]","9.35784467941403e-05"
"89.0595828883232","C00810","M+H[1+]","9.35784467941403e-05"
"89.0595828883232","C00849","M+H[1+]","9.35784467941403e-05"
