"m.z"	"p.value"	"t.score"
269.247020504339	0.01	-0.43380068018411
270.809846459035	0.01	0.442033792658063
279.919999925127	0.01	-0.386756524709941
285.184261043429	0.01	-0.459703937253678
286.309838394105	0.01	-0.567029954335438
292.809794135528	0.01	0.425920762305571
294.831189062881	0.01	-0.397119763390119
295.014977663857	0.01	-0.374156339038754
302.935774537314	0.01	-0.417701457429262
305.974281266201	0.01	0.40389902520491
306.786397320153	0.01	0.363485358184965
307.404880135177	0.01	0.446891164804043
308.783620071831	0.01	0.363355432428487
313.309510402429	0.01	-0.376260379201465
313.877788033493	0.01	-0.426785619232553
322.885923649826	0.01	-0.350917653588302
326.903792834766	0.01	-0.399658408972316
326.963086558466	0.01	0.564332717123545
332.909186387366	0.01	0.478526567774119
342.955755338831	0.01	0.367693324043621
345.004607031809	0.01	0.397499500435037
348.94116202589	0.01	-0.407556536412849
357.007403639157	0.01	-0.462310388724146
363.164828040494	0.01	0.385707995334334
365.959828574789	0.01	0.425337377103357
376.141310808059	0.01	0.385654132185122
384.868850589103	0.01	0.415414707113763
400.908716005738	0.01	-0.623908740653357
402.677755119446	0.01	-0.415432467267424
402.911584562584	0.01	0.454510796539975
408.679390442027	0.01	0.385215308556583
411.851936531731	0.01	0.44403281798548
415.703579915584	0.01	0.449655753520141
418.937169285583	0.01	0.379315788373142
420.648014772271	0.01	0.368111722734337
422.758885928051	0.01	0.535656371496664
430.093861651123	0.01	0.382786433688068
448.836826961829	0.01	-0.39496601375987
449.17753409885	0.01	-0.366652221565081
449.879703507112	0.01	0.450491796450174
449.887879600774	0.01	0.457431123577907
452.987346937925	0.01	-0.471665570274757
455.165226785486	0.01	-0.438808497537717
456.974483409667	0.01	0.42487819961455
530.813509305919	0.01	0.468602589779791
542.830039704275	0.01	-0.349812276042973
550.780510606832	0.01	-0.432912988842786
551.808113610486	0.01	0.404910549286329
554.952244601275	0.01	0.399906318458074
570.024281063866	0.01	0.414894904345373
585.00493426113	0.01	0.703066253993996
588.809316806863	0.01	-0.354374254015501
592.76578802024	0.01	0.418935717407424
595.70207024417	0.01	-0.469264283154447
607.019919647928	0.01	0.503333757667471
616.597640439375	0.01	0.385126012733502
621.542818629013	0.01	0.504810677936596
622.781792429799	0.01	0.445909510783939
625.537421543791	0.01	0.404893588132611
630.982408160059	0.01	0.49424449846329
640.6016895229	0.01	-0.458656807229106
652.928451426971	0.01	0.493801485479167
658.646558880337	0.01	0.40659438534089
668.167496344403	0.01	-0.399547862798913
672.671830950241	0.01	-0.38420210173509
674.73629242709	0.01	0.403903071816472
678.356519025055	0.01	-0.377041622022244
688.906245899179	0.01	0.383415601520011
690.73798282914	0.01	0.637796111065024
694.589351951451	0.01	-0.610322669926612
694.877012210664	0.01	-0.471005978932501
701.284413272152	0.01	0.399637016704678
720.336358741229	0.01	-0.367362344973688
722.687128252447	0.01	0.367399478238739
723.517037996802	0.01	0.440778577602171
745.764172993945	0.01	0.554284650331774
749.61555265461	0.01	0.385776625328462
750.903323824816	0.01	0.481281716517001
751.884439927064	0.01	0.494658839142763
754.61963287834	0.01	-0.626840525704312
755.627643747949	0.01	-0.360941228910182
759.659997729749	0.01	-0.635437767476211
760.914731273631	0.01	0.362519372983372
761.5129981417	0.01	0.556862290449849
764.722460826126	0.01	0.421824240339102
782.2808418202	0.01	0.522431845722501
785.594037015069	0.01	0.369011782652623
795.674079451875	0.01	-0.352302207854719
795.809384009176	0.01	-0.442624827876728
801.740977567063	0.01	-0.480469860531236
804.336038145754	0.01	0.535068646499401
814.33077462437	0.01	0.692075009143405
824.71260234516	0.01	0.37494901289522
829.058180911733	0.01	0.378733955735946
830.05532234227	0.01	0.422045410311558
831.874892347921	0.01	-0.363341588811217
836.789811443822	0.01	0.631919263276999
840.837699073542	0.01	-0.476125914383111
843.996786833352	0.01	-0.396570681835103
858.716095493428	0.01	-0.44437270616419
860.753515415669	0.01	0.482142997190337
876.286626178361	0.01	-0.458097254512938
878.727686978243	0.01	0.369758021354768
882.261487275701	0.01	0.382233226882724
882.666118743109	0.01	0.549771913583307
886.950208530299	0.01	-0.352080050926998
889.087838427051	0.01	-0.400088896487925
896.53331552898	0.01	0.350287850364184
906.467008494563	0.01	0.38184843350025
907.749769774836	0.01	0.363685432553371
915.335316775341	0.01	-0.398302292459642
925.268369731684	0.01	-0.446127618083318
938.176179519678	0.01	-0.381260809190085
946.473412662859	0.01	-0.650340928275198
947.544885010744	0.01	-0.381407093644769
954.316735673388	0.01	-0.392563874154182
957.789838032273	0.01	-0.592312170446418
960.673730946627	0.01	0.403222250701056
967.748618028055	0.01	0.369617887710464
971.67466289255	0.01	0.420789963012685
972.671203882464	0.01	0.376808699454026
987.696517170172	0.01	0.445359576300359
992.256930009334	0.01	-0.404442604426313
993.135499211335	0.01	0.405057448824731
995.173841004981	0.01	0.406130827262283
1030.71787683715	0.01	0.37742244511134
1047.68227010465	0.01	0.394734170313721
1057.72835437801	0.01	0.494502205798701
1082.73250813019	0.01	-0.407335485257129
1102.22947969613	0.01	0.454107550585806
1116.72904787812	0.01	-0.391601105024805
1118.20252364479	0.01	0.363821088892365
1143.73454191795	0.01	0.503017268914438
1146.83402966616	0.01	0.39745709390569
1158.70855914385	0.01	0.446461477390301
1171.71504455121	0.01	0.51926062022591
1211.2270461526	0.01	0.427834894625199
1256.61078794869	0.01	0.463842814225343
1270.58179288309	0.01	0.371766900437551
85.0395647723429	0.5	0.00435849968754332
85.0395669921782	0.5	0.117759628801494
85.0476951464037	0.5	-0.0533104629966028
85.0632040118185	0.5	-0.315797759974344
85.0647148914359	0.5	0.268415653444699
85.0759377032014	0.5	0.0332364989776345
85.0777282181556	0.5	0.194739791570952
85.0840277954837	0.5	0.146396538466645
85.0840583571203	0.5	-0.0955844017467902
85.0840613422687	0.5	-0.254068261043505
85.1587281700226	0.5	-0.0671919181823596
85.1689714154231	0.5	0.257605064072717
85.1964554359978	0.5	-0.166498251131737
85.2309910491028	0.5	0.252537915786444
85.5154684819104	0.5	-0.0668304736409056
85.5154740349713	0.5	-0.440480036801507
85.6095504944598	0.5	-0.0852353276814619
85.9629691074117	0.5	0.0830946026968666
86.0599474497555	0.5	0.191125769130716
86.0810575703552	0.5	0.244532256508312
86.0814949276285	0.5	-0.0193565351461582
86.0913397051159	0.5	-0.0943703229470871
86.0963364492673	0.5	0.139903203588071
86.0963476781412	0.5	-0.0390885507049775
86.1013518558913	0.5	-0.209938912442924
86.1111552549153	0.5	-0.0241653965988736
86.1208906400684	0.5	-0.199177564281786
86.1941234125246	0.5	-0.124320897894415
86.373432176474	0.5	0.262213374811269
86.4216889246488	0.5	-0.0683786515245024
86.6649934842899	0.5	0.00865225990999787
86.7066790848473	0.5	-0.0584844175121986
86.9085822028012	0.5	0.0292449027759122
86.9556798662796	0.5	-0.300166748038809
87.0440005687473	0.5	-0.0720020161513116
87.0440048852969	0.5	0.0610379786183147
87.0462888865128	0.5	-0.301903868128864
87.0547872095479	0.5	0.0673102309087946
87.0790561573255	0.5	-0.0125473609728019
87.0916193451199	0.5	0.271195766391111
87.0933988521491	0.5	-0.173092063091088
87.0997330083254	0.5	-0.0524375244433845
87.1466197945213	0.5	0.068766572714885
87.5016498481987	0.5	-0.153165553774312
87.973628617766	0.5	-0.251825067302304
87.9736897286057	0.5	-0.232657867713603
88.0392203955963	0.5	-0.0586763461347589
88.0392315182632	0.5	-0.0502901101648228
88.0577334451129	0.5	0.0717133753746003
88.0630175307155	0.5	0.104385590347448
88.0756108188944	0.5	-0.121855423379477
88.0756277578109	0.5	0.194921967050947
88.1119850144999	0.5	-0.108655412591248
88.1120090788717	0.5	-0.0522941526704174
88.4368504418398	0.5	-0.00751820528968907
88.4368658265123	0.5	-0.19488289240026
88.4924461524623	0.5	0.234432396705165
88.5090579604867	0.5	-0.0466956596277981
88.5206924678608	0.5	-0.250709537050659
88.5206933505508	0.5	0.246749461935829
88.5206948134865	0.5	0.0390809430676919
88.5550253268101	0.5	0.269028816410156
88.5615209651218	0.5	0.0464841059603204
88.5646808652204	0.5	0.0388812538724397
88.7904456656583	0.5	-0.130034003342247
88.7904531504379	0.5	-0.128770445563034
88.8485397307451	0.5	0.258297679823968
88.9525101500117	0.5	-0.192367348732537
88.9525176330823	0.5	-0.41860174854455
89.0082511375433	0.5	-0.221075772318827
89.0183049860298	0.5	0.102383249395714
89.0183105075798	0.5	0.0889954415707633
89.0248046955355	0.5	-0.223989738965343
89.0292622242133	0.5	0.199012161831784
89.0344728649711	0.5	-0.216044222616235
89.0381421065689	0.5	0.304443455422657
89.0417711446777	0.5	0.332535128118764
89.0417969604824	0.5	0.0656890443473031
89.0423348843499	0.5	-0.203362978850458
89.0595828883232	0.5	-0.273997515031932
89.0789780398545	0.5	-0.104987205058133
89.1072238737512	0.5	0.180242189986757
89.1072393260705	0.5	0.0704446877315142
89.1072551566559	0.5	0.100873283993345
89.1217810136694	0.5	-0.348007769177998
89.2270882115536	0.5	-0.123072805895893
89.2924637320312	0.5	0.0182301820145529
89.4825114100011	0.5	-0.198101717644126
89.4825263159034	0.5	-0.224667459886386
89.5066984875672	0.5	-0.111675350352332
89.5297993591889	0.5	-0.167156532958653
89.5398371458366	0.5	0.277446723123176
89.6657043312647	0.5	0.563743192277459
89.8320285517572	0.5	0.237830876504682
89.9398078333662	0.5	0.55016903544053
89.9636068240711	0.5	-0.266040415971886
90.0069611071482	0.5	0.381002897591304
90.0084038900195	0.5	-0.137826357284046
90.0371143702682	0.5	-0.0772687887571532
90.0371397800769	0.5	0.510690128066683
90.0390770086257	0.5	0.0703689949598603
90.0495707736976	0.5	0.0538000804755452
90.0504388469801	0.5	0.123595342205195
90.0548837284678	0.5	0.113618158081333
90.0549080573111	0.5	0.0833014440337992
90.0602339663464	0.5	0.116064006569089
90.0630203557797	0.5	-0.217593929565944
90.0707521846589	0.5	0.0715167718419523
90.0912677969186	0.5	0.0920789459617253
90.1106009155757	0.5	0.336769770176584
90.1106303304	0.5	0.437745697545247
90.295834928621	0.5	-0.195076973964729
90.5069111508415	0.5	0.00598182385403107
90.5097605236154	0.5	0.0738399664511347
90.5097809619557	0.5	0.0225667613061014
90.5203655748747	0.5	-0.365860864148645
90.5278529302229	0.5	0.113834436873769
90.5311507241672	0.5	-0.00130999837310021
90.5329807907684	0.5	-0.0548065602584112
90.5416981391017	0.5	-0.0443525796091758
90.7565983411695	0.5	-0.490384503335763
90.8950481450567	0.5	0.180537882479293
90.9605014774014	0.5	-0.319212433734647
90.960504650318	0.5	0.197190075120039
90.9711667788266	0.5	-0.114895003481808
90.9765670155778	0.5	-0.305220562249236
90.9926468341422	0.5	0.117737410698057
90.9926535871126	0.5	-0.053303432635236
91.0058484759522	0.5	-0.240141832158152
91.0073101766216	0.5	-0.012162307811
91.0086115796672	0.5	0.15398953980999
91.0086141934371	0.5	0.099932085580145
91.0086235479108	0.5	0.293263545971324
91.0140647261888	0.5	-0.0487062173535565
91.0234114128999	0.5	-0.00827133705702288
91.0274436313689	0.5	-0.0876405470998665
91.0395172850052	0.5	-0.0841198841222431
91.0396398866059	0.5	0.157835761088773
91.051935648942	0.5	0.0567732146856252
91.0541358836652	0.5	-0.0599811662292225
91.0582474381465	0.5	0.144584493547703
91.3077936845298	0.5	0.00153068910151316
91.5046353450051	0.5	-0.295520416105134
91.5046368835046	0.5	0.288176381221008
91.5219183057257	0.5	-0.274281380765223
91.5237740452058	0.5	-0.0813350206598861
91.5237775399148	0.5	-0.277303984960061
91.5250890696358	0.5	0.0169649423116641
91.5291172579704	0.5	-0.331007864934407
91.5422719872202	0.5	-0.0826344422316637
91.708392366705	0.5	0.140286742157242
91.9662994804382	0.5	-0.223258054535838
91.9799113404929	0.5	-0.268641414125274
91.9799355131847	0.5	0.406718450020202
92.0214122575313	0.5	-0.323220732247881
92.0214278907006	0.5	-0.374267141150065
92.0238510974707	0.5	-0.283402826940691
92.0254556603477	0.5	-0.545770627058421
92.0368094000064	0.5	0.0380723201734377
92.0368288803364	0.5	0.0296557402824678
92.0398980126873	0.5	-0.0327201773321648
92.0493953295727	0.5	-0.0199191263387273
92.0575278633143	0.5	-0.00446319620035763
92.0591178937485	0.5	0.0598277459337016
92.0982478540118	0.5	-0.220761659540549
92.1287580941475	0.5	0.0872312414631776
92.2504648912226	0.5	0.206509678958137
92.5033683066791	0.5	-0.298671117664938
92.5375988835422	0.5	0.0128422561917188
92.5402875633794	0.5	0.0518860290078446
92.5402937017168	0.5	-0.013936742112217
92.7198222297965	0.5	0.162351763134407
92.9808150780424	0.5	-0.0176231989019164
92.9808516012672	0.5	-0.39306513923645
93.0198750664891	0.5	-0.0142141397552018
93.0198763516524	0.5	-0.165882509276374
93.0238919578862	0.5	-0.357638970113132
93.0386643668138	0.5	0.293269974447154
93.0386894900164	0.5	-0.0368431607461515
93.0420021517456	0.5	0.123866433156378
93.0446706755397	0.5	0.0175128900612004
93.0545717209327	0.5	0.0144253123060262
93.0698106528405	0.5	0.0483165981206138
93.0698234788577	0.5	-0.0889873910055844
93.1900885510212	0.5	-0.235205544356551
93.1901015245625	0.5	-0.26599755456253
93.4563385798736	0.5	-0.312006479163148
93.5037876306634	0.5	-0.187173667076267
93.5404479524287	0.5	0.17124260222631
93.9633576720227	0.5	0.0641979696917375
93.9840346058163	0.5	-0.298497288748418
94.0280832520083	0.5	-0.0929515845472937
94.0393095342849	0.5	-0.127798455816095
94.0449792299915	0.5	-0.0834845307919592
94.0506416898186	0.5	-0.0905716453989979
94.0618747342567	0.5	-0.082658171905219
94.0650450661647	0.5	-0.349438761843744
94.0650523908512	0.5	0.00579577871885042
94.065061088857	0.5	-0.00176706520112071
94.5435676690574	0.5	-0.0832621519120307
94.5453949342796	0.5	-0.129144333943934
94.5732072046899	0.5	-0.00152200826767256
94.5914050243218	0.5	0.163285446049563
95.012653095307	0.5	0.107462485151236
95.0239187421719	0.5	0.461596411372137
95.0437649085697	0.5	-0.0910843718232338
95.0470372941748	0.5	-0.108991285862196
95.0490530556203	0.5	-0.148521155225519
95.0602821352512	0.5	-0.127405362155245
95.071533143594	0.5	0.0833052356003796
95.0834138113966	0.5	-0.205231341685622
95.0854251836279	0.5	0.130662706070217
95.0854300509241	0.5	0.0947090340995516
95.0930882590058	0.5	0.245709778269699
95.4833791370447	0.5	0.102970474577122
95.5228764625035	0.5	-0.116768563710455
95.5228932996196	0.5	-0.225632998467453
95.5422514541499	0.5	-0.0388085496002396
95.5454441673199	0.5	-0.04095755568372
96.0442967225619	0.5	-0.447813581655159
96.0443033391649	0.5	0.12197672169641
96.0636470157939	0.5	0.0170187367274597
96.0681572718368	0.5	-0.0846378244898386
96.0688231477636	0.5	-0.0453412298065844
96.0806952901432	0.5	0.244092492687337
96.0887968114739	0.5	-0.158121569949911
96.098646352899	0.5	0.223229446562069
96.4359664497025	0.5	0.123972550173347
96.9040735509544	0.5	0.0419181148578695
96.9217247422126	0.5	-0.00228227355067604
97.0008214656585	0.5	-0.0397572006617864
97.0283307854737	0.5	0.239202862001843
97.0283466220307	0.5	0.228894258484901
97.0395010169648	0.5	0.380471113677205
97.0646813618854	0.5	0.331700276769775
97.0759427100243	0.5	-0.0600715535859022
97.0759633962806	0.5	0.0848551111310649
97.075975227751	0.5	0.186457586183839
97.1011301595299	0.5	-0.139042972834446
97.1576433144469	0.5	-0.276921500398098
97.1924074508922	0.5	0.200436269246515
97.514259946619	0.5	-0.172587190674942
97.5142854928186	0.5	-0.214521950728309
97.6947209772879	0.5	0.186709684930939
97.8017231994455	0.5	0.17497284434571
97.8209033137643	0.5	0.162516238252016
97.8375910817916	0.5	-0.0589782606798449
97.944597967564	0.5	0.149192785871915
97.9687094668476	0.5	0.210789570649817
97.9732802738251	0.5	-0.0482287631094041
97.9762962074989	0.5	0.147707081168284
97.9762997129151	0.5	-0.0435407760151785
97.9912438063471	0.5	-0.384960909673311
97.9972693979564	0.5	0.352612364958964
98.0092495736779	0.5	-0.244523339821561
98.0134926515366	0.5	0.334320241186433
98.0162180383559	0.5	-0.191404774982534
98.0235794256431	0.5	0.0517931175815705
98.0235849634791	0.5	0.147863414317258
98.023586214019	0.5	-0.0635125672205876
98.0599715283451	0.5	0.210126568004965
98.0915057956735	0.5	0.140555015607959
98.0962856804407	0.5	0.0736467579241017
98.435370805561	0.5	0.261010724798558
98.4877060677311	0.5	-0.185310797008832
98.4938585160985	0.5	-0.211624204969012
98.5119435641205	0.5	0.0130876820304184
98.5151787971933	0.5	-0.338127366693965
98.5180034140215	0.5	0.0975834127982868
98.5299897008593	0.5	-0.335554302531744
98.721173103764	0.5	0.0834895945771457
98.7211920483551	0.5	0.173236271078532
98.9117043202583	0.5	-0.070531575329446
98.9119310329748	0.5	-0.357571121249675
98.9189126569404	0.5	0.00378659333957714
98.9475141057852	0.5	0.591947136611838
98.9475245877191	0.5	0.456766347087617
98.953628581979	0.5	0.100998002283676
98.9577339198254	0.5	-0.291294584753946
98.9613238188402	0.5	-0.140640594629365
98.9615533643597	0.5	-0.216313051453872
98.9657846202435	0.5	-0.0476027821239008
98.965841913965	0.5	-0.0197898648884733
98.9679619150845	0.5	0.0387068741476535
98.9679864571775	0.5	-0.0679409346095143
98.972455605555	0.5	0.295988775910842
98.9752771213393	0.5	0.222065570205111
98.9754694402855	0.5	-0.217560686613372
98.9778708091836	0.5	-0.105490389084022
98.9779004216642	0.5	0.149091372329559
98.9809301414524	0.5	0.00910491872928243
98.9840147992978	0.5	-0.159490189840663
98.9864761484159	0.5	0.182462539632688
98.9865085032135	0.5	0.029943696858944
98.9872010648956	0.5	0.457553764609859
98.9901739481567	0.5	0.444610009547424
98.9903118640905	0.5	0.126919961232323
98.995124446393	0.5	0.509565375361078
98.9999861775519	0.5	0.305460206500019
99.0000982091662	0.5	0.0700430616725651
99.0022713787964	0.5	0.0202925395199673
99.0087179919841	0.5	0.287520404395226
99.0092152233441	0.5	0.0921208468563409
99.0121539974664	0.5	-0.410760031355332
99.0135510851224	0.5	-0.0653354925430372
99.0141367519639	0.5	0.0816702701988756
99.0196357629411	0.5	0.0731326564225492
99.0402250569758	0.5	0.0890236941975956
99.0438740283646	0.5	0.00996241191440938
99.0439638159735	0.5	0.300076842373041
99.0485741948025	0.5	0.196313162509904
99.0563648288655	0.5	-0.193676371813353
99.0915787144054	0.5	-0.076470667190156
99.0915961174463	0.5	0.28358945769311
99.0997005497005	0.5	0.0234224457573591
99.247979771762	0.5	-0.0245927834384319
99.2480049356981	0.5	0.1030984258423
99.5121040962334	0.5	0.448228750274662
99.5194143847543	0.5	-0.3046828001355
99.5213563243102	0.5	-0.0601481420360282
99.5310055906972	0.5	-0.0587453180370239
99.979843228851	0.5	-0.0105579010595705
99.9872005004126	0.5	0.0433559692172167
99.9875389615516	0.5	0.118652709587554
99.9882764303089	0.5	-0.131887509701836
99.9903045699115	0.5	0.27633340872763
99.9903069069065	0.5	0.462114493707348
100.010380737453	0.5	0.0913252453136265
100.013786061054	0.5	-0.0114590069274121
100.017597838926	0.5	0.168526845657469
100.022373358145	0.5	-0.0612219481990616
100.024252855056	0.5	-0.106860967404216
100.028640041536	0.5	0.0719167378904388
100.032662421671	0.5	-0.380996839189335
100.034721249811	0.5	0.119673480144531
100.03917217083	0.5	-0.0553993848764643
100.039184960276	0.5	0.0953330114720258
100.039205931107	0.5	-0.38216612152772
100.047223700958	0.5	-0.286780554078505
100.057025422169	0.5	-0.0219808474790475
100.075567913656	0.5	-0.0492056287798827
100.075578429992	0.5	0.0589069775578909
100.075584793661	0.5	-0.00878374929199716
100.083678056874	0.5	-0.0178889615898309
100.083691723095	0.5	-0.152307051107476
100.083705480964	0.5	0.419951635979038
100.093509144863	0.5	0.389480175275562
100.111956328477	0.5	0.0678399443375275
100.111975469205	0.5	-0.147186649299602
100.509876502998	0.5	0.227133416224819
100.512770754306	0.5	-0.262168799353588
100.526341098003	0.5	-0.242832034604053
100.529132490375	0.5	-0.020469452167987
100.529146590866	0.5	-0.190554454079318
100.530334120439	0.5	0.0179367884988854
100.530342542436	0.5	-0.0377595455471769
100.533202331711	0.5	0.0552199188320043
100.916887443744	0.5	0.0453596163402438
100.956760887502	0.5	-0.116066911371897
100.956763143409	0.5	-0.24205221516471
100.98064161688	0.5	-0.129749530381004
100.988331570142	0.5	0.150310838216229
100.988342975696	0.5	-0.100703167229427
100.99356580881	0.5	-0.354379947137709
101.011591315067	0.5	-0.308197998981131
101.02479642173	0.5	0.272056613515493
101.025028335928	0.5	0.479841434831008
101.026688782829	0.5	-0.244747026267848
101.03082621721	0.5	-0.579707714290904
101.045173377921	0.5	-0.20500810972042
101.059599738139	0.5	-0.137466232478431
101.059630598397	0.5	0.263035696490293
101.061099256369	0.5	0.245637636071269
101.061113967225	0.5	0.216006062421482
101.070876193692	0.5	0.118841259304192
101.072638360869	0.5	0.250008819027263
101.078978206594	0.5	0.0976203280109656
101.078986747083	0.5	0.377319446860216
101.096028654222	0.5	-0.241386124455301
101.107240772223	0.5	-0.0392826249955818
101.107271487808	0.5	-0.025755404610606
101.115375559035	0.5	-0.145464575152255
101.115376249225	0.5	0.0638411873416591
101.508650089317	0.5	-0.106616836122782
101.527529782754	0.5	-0.650105720258579
101.529920116653	0.5	-0.406304428792872
101.542817869033	0.5	-0.0842560697466394
101.54284175252	0.5	0.286136984298077
101.976875554312	0.5	-0.0579389037152435
101.984156431224	0.5	-0.385958693623754
101.98417081786	0.5	-0.161613039228097
102.006916508374	0.5	0.119132057444505
102.02159539502	0.5	-0.375049982449287
102.025216002927	0.5	-0.285123917573002
102.033730821098	0.5	-0.311661451281363
102.040350825933	0.5	-0.361384044876078
102.043056375741	0.5	0.0393750414610175
102.045113270432	0.5	-0.186056002166086
102.045505638499	0.5	-0.404071373387215
102.054845565831	0.5	-0.532461709538414
102.05486937091	0.5	-0.252964478872803
102.066088950124	0.5	0.0194132007479374
102.078690163005	0.5	-0.0933015334332286
102.091232805908	0.5	0.0831021590946367
102.104286068342	0.5	0.142186736528774
102.127638398545	0.5	0.229281301177141
102.127663101736	0.5	0.238848444334587
102.309987428107	0.5	-0.354198061840041
102.507326927713	0.5	0.201151100437706
102.509021169602	0.5	-0.204809961587899
102.522747981913	0.5	-0.116497566988585
102.532294821578	0.5	-0.0207948846570655
102.535429342167	0.5	0.0390251194100306
102.54158031328	0.5	0.00913859311495586
102.554641575121	0.5	-0.465282097633782
102.97017262733	0.5	-0.370790838858874
102.970203348132	0.5	-0.122591843729095
102.989275425996	0.5	-0.229108143847929
103.005725798978	0.5	0.200149745093111
103.010759438229	0.5	-0.0788649392896711
103.031762889006	0.5	-0.0267878530967728
103.033934277285	0.5	-0.351735055776951
103.037104478325	0.5	0.0383128597009841
103.038866748802	0.5	0.219679599469624
103.038873814599	0.5	0.0885484733430619
103.050212461127	0.5	-0.229598550155684
103.050237811946	0.5	-0.0834894025677813
103.054126554712	0.5	0.249289340077427
103.058205219002	0.5	0.158048399059954
103.069442063102	0.5	0.390044393989839
103.075276857207	0.5	0.0288683575235271
103.088279704451	0.5	-0.0546627089749621
103.094603458782	0.5	0.181518795111719
103.094607194516	0.5	0.360176075256258
103.130991175206	0.5	0.123804553964537
103.486889679077	0.5	-0.406292609521683
103.507469900166	0.5	-0.141236866123195
103.526009603621	0.5	-0.0399252727662389
103.528360905139	0.5	-0.358022508313472
103.53185437777	0.5	-0.103771279021104
103.547879227957	0.5	-0.0447872443359862
103.567401427215	0.5	-0.0874578687893361
103.774116594241	0.5	-0.223427957797173
103.82334749862	0.5	0.0974622157868474
103.955537099058	0.5	-0.0330077867402984
103.955553188447	0.5	0.262280763872645
103.955575086615	0.5	0.344420517603533
104.008005437059	0.5	-0.45227131380101
104.023613040352	0.5	-0.114696358986582
104.030182461466	0.5	-0.012334106449447
104.046408691226	0.5	-0.0504650520653074
104.048272498505	0.5	-0.14642654906011
104.04828383482	0.5	0.340231616019287
104.052768990058	0.5	0.275452812029064
104.057474600986	0.5	0.162980377258121
104.060693871773	0.5	0.272967797944779
104.07050916518	0.5	0.0788235500481112
104.087194207501	0.5	0.0423608805508358
104.09435016097	0.5	0.119912393327305
104.10022173252	0.5	0.167732549574842
104.106882054253	0.5	-0.0323920311564025
104.113535810301	0.5	0.195089349604356
104.119555987301	0.5	-0.0363471402853961
104.126217086929	0.5	0.329257502350114
104.126545111082	0.5	0.0290946973902515
104.322267451892	0.5	0.0653109334371825
104.323179628494	0.5	0.329215074162834
104.391552274443	0.5	-0.116445875162377
104.493862830537	0.5	-0.139159238218821
104.506864869632	0.5	-0.175271430375521
104.528755666019	0.5	-0.280921780923349
104.531930189569	0.5	0.13282996949126
104.546689146045	0.5	-0.170336166482993
104.546689860208	0.5	-0.064730028874886
104.549981163392	0.5	0.00133552146214002
104.816303603336	0.5	0.158191810707267
104.907775146843	0.5	-0.0916706593606808
104.992224685937	0.5	0.14676553844553
105.033401195908	0.5	-0.35439088485583
105.033414292823	0.5	-0.628388358542548
105.036803015204	0.5	0.23430713225941
105.042246046122	0.5	-0.00158491730466327
105.045192940185	0.5	0.173785421647471
105.048366124743	0.5	-0.0231829736034608
105.054562862093	0.5	0.0775133765818017
